"","STATE","COUNTY","GROCPC","SNAPStoresPERTHO","SNAPRedemp","AMB_PAR06","PCT_FREE_LUNCH","PCT_REDUCED_LUNCH","PC_FRUVEG","PC_SNACKS","PC_SODA","PC_MEAT","PC_FATS","PC_PREPFOO","MILK_PRICE","SODA_PRICE","PCT_DIABET","PCT_OBESE_ADULTS","PCT_Child_OBESITY","PctNHWhite","PctNHBlack","PctHisp08","PctNHAsian","PctNHNA08","Median_Inc","Percent_Poverty","metro"
"1934","North Carolina","Hoke",0.19,0.714,124801,79,49.3,12.4,167,106,63,69,16,298,1.17,0.98,10.8,32.7,21.3,43.4,33.2,11.2,1,9.2,40351,19.6,1
"1935","North Carolina","Hyde",0.575,1.351,48813,111,50,11.3,161,100,72,80,17,273,1.06,0.95,12,31.2,13.1,60.5,35.3,2.7,0.3,0.4,34868,22.4,0
"1936","North Carolina","Iredell",0.152,0.367,228280,84,26.7,6.5,167,106,63,69,16,298,1.17,0.98,8.9,26.8,13.6,79.4,12,5.8,1.5,0.2,50971,11.6,0
"1937","North Carolina","Jackson",0.193,0.572,187307,92,30.9,11.9,161,100,72,80,17,273,1.06,0.95,11,28,18.9,83.2,2.4,2.4,0.7,9.9,41506,16.9,0
"1938","North Carolina","Johnston",0.21,0.453,235166,80,30.9,6.1,167,106,63,69,16,298,1.17,0.98,8.3,31.9,17,71.4,15.4,11.4,0.6,0.4,52443,12.7,1
"1939","North Carolina","Jones",0.198,0.989,46327,90,52,15.6,161,100,72,80,17,273,1.06,0.95,13.4,31.8,17,61.5,33,4,0.2,0.3,38672,18,0
"1940","North Carolina","Lee",0.259,0.728,190536,85,45.9,8.3,167,106,63,69,16,298,1.17,0.98,12.1,28.7,14.5,61.7,19.6,16.7,0.7,0.4,45297,13.9,0
"1941","North Carolina","Lenoir",0.247,0.827,262999,86,50.3,6.5,161,100,72,80,17,273,1.06,0.95,12.2,32.5,11.1,53.3,40.5,4.8,0.4,0.2,32457,23.5,0
"1942","North Carolina","Lincoln",0.192,0.589,160750,73,27.4,7.8,167,106,63,69,16,298,1.17,0.98,11.2,28.4,11.1,83.8,6.3,8.5,0.4,0.2,49743,12.4,0
"1943","North Carolina","McDowell",0.253,0.639,169154,81,36.7,12.3,161,100,72,80,17,273,1.06,0.95,10.9,32.2,13.2,89.3,3.9,4.6,1.1,0.3,37394,14.6,0
"1944","North Carolina","Macon",0.215,0.485,179105,82,36.7,10.9,161,100,72,80,17,273,1.06,0.95,9.9,27.7,15.2,93.4,1.8,3.1,0.7,0.3,38989,13.8,0
"1945","North Carolina","Madison",0.099,0.685,115402,86,37.2,14.5,161,100,72,80,17,273,1.06,0.95,9.8,26.5,16.2,95.4,1.4,1.9,0.4,0.3,38077,17.7,1
"1946","North Carolina","Martin",0.213,0.983,207372,107,48.8,8.8,161,100,72,80,17,273,1.06,0.95,13.8,34.2,16.3,51.9,43.5,3.4,0.3,0.3,35072,23.4,0
"1947","North Carolina","Mecklenburg",0.214,0.5,243054,99,35.4,6.4,167,106,63,69,16,298,1.17,0.98,7.7,24.2,17.4,54.6,29.1,10.8,3.8,0.4,57293,10.9,1
"1948","North Carolina","Mitchell",0.127,0.95,166729,77,38.9,13.3,161,100,72,80,17,273,1.06,0.95,12.4,26.2,11.9,94.7,0.7,3.6,0.2,0.2,35195,17.2,0
"1949","North Carolina","Montgomery",0.146,0.731,294960,70,56.4,9.5,167,106,63,69,16,298,1.17,0.98,10.9,30.8,19.1,61.7,19.4,16,1.7,0.3,37180,19.6,0
"1950","North Carolina","Moore",0.178,0.502,190507,84,29.1,5.3,167,106,63,69,16,298,1.17,0.98,10.2,24.1,16.7,77.6,14.2,5.8,0.7,0.7,48250,11.6,0
"1951","North Carolina","Nash",0.259,0.886,234613,84,10.5,41,167,106,63,69,16,298,1.17,0.98,11.7,32.3,14.3,56.5,36.9,4.7,0.7,0.4,44719,15.5,1
"1952","North Carolina","New Hanover",0.231,0.566,170934,112,33.1,5.7,161,100,72,80,17,273,1.06,0.95,9.3,23.8,15.7,78.5,15.4,3.5,1.2,0.4,51098,14,1
"1953","North Carolina","Northampton",0.337,0.927,127709,116,56.3,11.2,167,106,63,69,16,298,1.17,0.98,15.3,37.5,18,39.8,57.7,1.2,0.2,0.3,31054,26.6,0
"1954","North Carolina","Onslow",0.135,0.38,221445,83,27,10.7,161,100,72,80,17,273,1.06,0.95,8.3,29.8,10.9,71.2,16.5,7.1,1.8,0.6,46186,14.8,1
"1955","North Carolina","Orange",0.153,0.348,146002,91,19.5,4,167,106,63,69,16,298,1.17,0.98,7,22.3,17.4,73.1,13.1,6.3,5.7,0.4,55522,13.9,1
"1956","North Carolina","Pamlico",0.24,0.72,130648,87,36.3,8.8,161,100,72,80,17,273,1.06,0.95,12,28.7,15.8,73.8,22.8,1.6,0.4,0.6,42479,16.3,0
"1957","North Carolina","Pasquotank",0.295,0.584,287563,113,42.7,10.6,167,106,63,69,16,298,1.17,0.98,10.5,32.3,14.7,56.7,38.3,2.4,1.1,0.3,43135,17.3,0
"1958","North Carolina","Pender",0.141,0.663,116160,95,36.6,11.8,161,100,72,80,17,273,1.06,0.95,11.2,28.7,20.3,74.5,18.7,5.1,0.4,0.4,42872,14.8,1
"1959","North Carolina","Perquimans",0.24,0.622,167683,110,42.4,11.5,167,106,63,69,16,298,1.17,0.98,11.1,31.4,17.4,72.6,25.1,1.2,0.2,0.2,39477,18.1,0
"1960","North Carolina","Person",0.161,0.668,226074,83,33.7,9,167,106,63,69,16,298,1.17,0.98,10.9,32,18,67.6,27.6,3.1,0.2,0.6,44630,13.7,1
"1961","North Carolina","Pitt",0.191,0.538,279952,86,44.8,6.4,161,100,72,80,17,273,1.06,0.95,9.6,32.2,15.9,59.6,33.3,4.8,1.1,0.3,40742,22,1
"1962","North Carolina","Polk",0.264,0.367,113095,59,29.6,12.3,161,100,72,80,17,273,1.06,0.95,10,23.7,14.7,89.3,5.4,4.2,0.2,0.2,44362,12.3,0
"1963","North Carolina","Randolph",0.158,0.489,228260,72,35.9,7.7,167,106,63,69,16,298,1.17,0.98,10.2,28.9,18.3,81.6,5.8,10.6,0.8,0.4,42480,14.1,1
"1964","North Carolina","Richmond",0.218,0.826,244955,92,54.2,9.3,167,106,63,69,16,298,1.17,0.98,10.8,30.4,10.5,61,30.7,4.4,0.7,1.8,30743,23.7,0
"1965","North Carolina","Robeson",0.203,0.945,251655,95,65.6,7.5,161,100,72,80,17,273,1.06,0.95,12.3,36.1,16.3,28.7,23.8,8.6,0.6,37,31499,30.4,0
"1966","North Carolina","Rockingham",0.163,0.802,166936,82,41.6,8.3,167,106,63,69,16,298,1.17,0.98,12.2,31.1,14,74.2,18.9,5.3,0.4,0.3,38267,16.2,1
"1967","North Carolina","Rowan",0.168,0.496,263335,84,35.8,8.6,167,106,63,69,16,298,1.17,0.98,11.8,29.7,15.1,75.9,15.5,6.6,0.9,0.3,43096,15.6,0
"1968","North Carolina","Rutherford",0.27,0.804,187484,89,41.3,9,161,100,72,80,17,273,1.06,0.95,11,27.7,15.2,85.2,10.9,2.4,0.4,0.2,36866,16.8,0
"1969","North Carolina","Sampson",0.221,0.751,164711,90,54.3,11.1,167,106,63,69,16,298,1.17,0.98,10.7,31.6,24,53.1,27.6,16.5,0.4,1.7,38065,22.1,0
"1970","North Carolina","Scotland",0.138,1.233,256201,86,59.3,7.5,167,106,63,69,16,298,1.17,0.98,13.6,33.9,14.3,48.8,37.9,1.4,0.6,9.8,33364,27.6,0
"1971","North Carolina","Stanly",0.203,0.671,189340,82,33.2,9.6,167,106,63,69,16,298,1.17,0.98,9.9,27.1,11.6,82.2,11.6,3.4,1.8,0.2,45673,12.7,0
"1972","North Carolina","Stokes",0.174,0.498,121221,76,27,9.3,167,106,63,69,16,298,1.17,0.98,10.2,29,15.7,91.8,4.7,2.3,0.3,0.3,42958,14.9,1
"1973","North Carolina","Surry",0.222,0.731,245302,68,39.2,7.8,167,106,63,69,16,298,1.17,0.98,10.7,27.5,15,85.2,3.9,9.5,0.5,0.2,37282,15.9,0
"1974","North Carolina","Swain",0.298,0.888,121105,77,36.4,11.6,161,100,72,80,17,273,1.06,0.95,11.6,28.1,13.3,68.2,1.3,2.9,0.2,25.1,36382,16.1,0
"1975","North Carolina","Transylvania",0.234,0.497,206137,99,30.9,9.6,161,100,72,80,17,273,1.06,0.95,10,24.2,15.3,91.7,4.7,1.5,0.5,0.3,42608,12.4,0
"1976","North Carolina","Tyrrell",0.482,0.979,176996,100,50.4,10.4,167,106,63,69,16,298,1.17,0.98,11.1,31,19.5,50.5,41.5,6.4,0.8,0.2,31732,26.9,0
"1977","North Carolina","Union",0.131,0.347,201087,88,23.3,4.6,167,106,63,69,16,298,1.17,0.98,7.6,26.8,16.2,75.2,11.9,10.1,1.5,0.3,62478,8.6,1
"1978","North Carolina","Vance",0.303,1.003,314164,90,56.7,8.8,167,106,63,69,16,298,1.17,0.98,12.8,33.8,12.3,43.1,48.8,6.6,0.6,0.2,34093,25.7,0
"1979","North Carolina","Wake",0.212,0.399,171554,90,22.3,5.1,167,106,63,69,16,298,1.17,0.98,7.8,27,16.3,64.8,20,8.8,4.5,0.4,65487,9.2,1
"1980","North Carolina","Warren",0.206,0.774,181266,90,44,9.3,167,106,63,69,16,298,1.17,0.98,14.3,36.4,10.9,38,53.5,2.5,0.2,5,33632,24.4,0
"1981","North Carolina","Washington",0.311,1.313,162084,118,63.1,9.3,161,100,72,80,17,273,1.06,0.95,13.2,32.3,10,45.4,49.9,3.3,0.6,0.1,34027,23.2,0
"1982","North Carolina","Watauga",0.18,0.642,72606,87,19.5,10.4,167,106,63,69,16,298,1.17,0.98,7.1,23.1,11.3,93.9,2.1,2.1,0.8,0.2,39490,18.9,0
"1983","North Carolina","Wayne",0.194,0.598,257631,81,43.7,8.1,167,106,63,69,16,298,1.17,0.98,10.4,30.8,17.6,58.4,32.2,7.1,0.8,0.4,39934,18.3,1
"1984","North Carolina","Wilkes",0.27,0.78,150474,69,39.9,10.4,167,106,63,69,16,298,1.17,0.98,10.9,27.9,18.1,88.8,4.1,5.6,0.7,0.2,34692,20.9,0
"1985","North Carolina","Wilson",0.222,0.916,176781,81,49.1,9.5,167,106,63,69,16,298,1.17,0.98,11.9,31.4,18.6,50.7,38.9,8.9,0.6,0.2,39285,21,0
"1986","North Carolina","Yadkin",0.186,0.474,132718,75,31.6,8.4,167,106,63,69,16,298,1.17,0.98,11.2,30.5,17.6,86.3,3.4,9.2,0.2,0.2,42774,13.8,1
"1987","North Carolina","Yancey",0.272,0.649,202778,88,37.4,13.5,161,100,72,80,17,273,1.06,0.95,9,23.8,11.9,92.6,1,5.4,0.2,0.2,35707,18.4,0
"1988","North Dakota","Adams",1.323,1.337,43283,85,19.7,9.6,169,122,64,61,21,298,0.88,0.97,9.5,28.3,NA,98,0.6,0.3,0.2,0.4,36856,11.1,0
"1989","North Dakota","Barnes",0.465,0.655,87659,81,24.6,13.4,169,122,64,61,21,298,0.88,0.97,7.9,27.7,12.9,96.6,0.7,0.7,0.2,1,43490,11.7,0
"1990","North Dakota","Benson",0.432,1.007,51563,86,56.9,7.9,169,122,64,61,21,298,0.88,0.97,11.3,31.5,12.2,44,0.4,2.1,NA,51.9,33194,27.9,0
"1991","North Dakota","Billings",NA,NA,NA,158,31.2,NA,169,122,64,61,21,298,0.88,0.97,8.1,27.6,NA,98.2,NA,0.4,0.1,0.1,44715,11.4,0
"1992","North Dakota","Bottineau",0.625,1.42,120410,89,24.9,7.7,169,122,64,61,21,298,0.88,0.97,8.9,27.2,NA,95.3,0.3,0.9,0.3,2.2,45271,11.6,0
"1993","North Dakota","Bowman",1.36,1.656,15423,63,12,12.2,169,122,64,61,21,298,0.88,0.97,8.7,27.9,NA,97,NA,2.1,0.1,0.2,48621,8.2,0
"1994","North Dakota","Burke",1.621,2.198,6834,68,23.7,NA,169,122,64,61,21,298,0.88,0.97,9.7,27.8,NA,98.4,0.1,0.8,0.2,0.3,43693,10.4,0
"1995","North Dakota","Burleigh",0.078,0.394,263334,92,14.1,5.4,169,122,64,61,21,298,0.88,0.97,6.4,24.8,15.8,92.1,0.6,1.4,0.6,4.3,54040,8.9,1
"1996","North Dakota","Cass",0.138,0.55,148392,87,15.4,5.4,169,122,64,61,21,298,0.88,0.97,6.3,26,11.1,91.6,2,2.3,1.5,1.5,46942,10,1
"1997","North Dakota","Cavalier",1.027,2.083,22955,78,24.5,5.9,169,122,64,61,21,298,0.88,0.97,10,27.6,NA,97.1,0.2,0.8,0.2,0.7,45182,10.9,0
"1998","North Dakota","Dickey",1.12,1.528,40387,99,19.2,8,169,122,64,61,21,298,0.88,0.97,8.9,27.1,14.7,95.6,0.2,2,0.5,0.7,41557,12.9,0
"1999","North Dakota","Divide",0.5,0.504,80648,82,22.3,9.1,169,122,64,61,21,298,0.88,0.97,9.1,27.7,NA,97.6,NA,1.1,0.8,0.3,43711,11.6,0
"2000","North Dakota","Dunn",0.607,0.603,14380,88,27.1,8.2,169,122,64,61,21,298,0.88,0.97,9.6,29.7,NA,83.9,NA,1.3,0.1,13.8,40801,12.2,0
"2001","North Dakota","Eddy",0.413,0.419,107975,82,21.6,13.5,169,122,64,61,21,298,0.88,0.97,9.4,28,NA,94.8,0.1,0.8,0.1,3.1,38119,13.1,0
"2002","North Dakota","Emmons",1.152,1.777,18026,95,22.3,16.2,169,122,64,61,21,298,0.88,0.97,9.7,26.4,15.1,97.8,0.1,1.5,0.2,0.1,34498,13.3,0
"2003","North Dakota","Foster",0.288,1.16,50119,102,19.6,10.2,169,122,64,61,21,298,0.88,0.97,9,25.2,NA,98,0.2,0.7,NA,0.8,44090,9,0
"2004","North Dakota","Golden Valley",0.6,1.829,17369,NA,41.4,6.7,169,122,64,61,21,298,0.88,0.97,8.7,27.4,NA,96.3,0.2,1.5,0.1,0.7,39109,13.2,0
"2005","North Dakota","Grand Forks",0.136,0.511,197894,93,22.2,8.6,169,122,64,61,21,298,0.88,0.97,6.5,29,11.6,90.2,1.5,3.1,1.2,2.7,47636,15.2,1
"2006","North Dakota","Grant",0.408,3.313,10630,93,31.2,14.1,169,122,64,61,21,298,0.88,0.97,9.3,28.8,NA,94.9,NA,0.8,0.2,3.2,35062,17.1,0
"2007","North Dakota","Griggs",NA,1.272,28959,74,36,13.5,169,122,64,61,21,298,0.88,0.97,9,27.6,NA,98.8,NA,0.7,0.1,0.3,40517,10.6,0
"2008","North Dakota","Hettinger",1.242,1.682,6897,81,22.2,16.4,169,122,64,61,21,298,0.88,0.97,9.7,27.9,NA,97.1,0.2,0.6,0.1,1.6,41195,13.1,0
"2009","North Dakota","Kidder",1.724,2.183,8459,83,29.1,11.7,169,122,64,61,21,298,0.88,0.97,8.7,27.5,NA,97.6,0.2,1.6,0.3,0.2,31560,14.3,0
"2010","North Dakota","LaMoure",0.731,1.505,13807,73,30.3,10.8,169,122,64,61,21,298,0.88,0.97,8.5,27.6,NA,98.5,NA,0.9,0.2,0.2,46843,11.3,0
"2011","North Dakota","Logan",0.51,0.515,21407,64,23.3,12.1,169,122,64,61,21,298,0.88,0.97,9.6,27.7,NA,97.9,0.1,0.9,0.2,0.2,35718,13,0
"2012","North Dakota","McHenry",0.576,0.774,23422,85,33.2,12.1,169,122,64,61,21,298,0.88,0.97,9.3,27.9,NA,97.4,0.1,0.8,NA,0.9,37710,13.7,0
"2013","North Dakota","McIntosh",1.099,1.137,41032,101,27.2,10.4,169,122,64,61,21,298,0.88,0.97,10.3,28.5,NA,97.7,NA,1.1,0.3,0.2,36523,13.1,0
"2014","North Dakota","McKenzie",0.358,0.705,25176,81,28.2,5.3,169,122,64,61,21,298,0.88,0.97,8.9,29.9,NA,75.1,0.5,1.6,0.2,21.2,44704,14.4,0
"2015","North Dakota","McLean",0.361,0.96,31279,92,26.3,8.6,169,122,64,61,21,298,0.88,0.97,8.8,28.6,NA,90.6,0.1,1.2,0.2,6.6,46131,11.1,0
"2016","North Dakota","Mercer",0.378,0.637,69746,76,12.7,4.6,169,122,64,61,21,298,0.88,0.97,8.2,27.1,NA,94.9,0.2,0.6,0.2,2.8,63570,7.2,0
"2017","North Dakota","Morton",0.232,0.571,127088,91,22.9,6.9,169,122,64,61,21,298,0.88,0.97,7.2,29.6,13.1,94.2,0.3,1,0.4,2.9,50812,9.5,1
"2018","North Dakota","Mountrail",0.929,0.922,150596,89,45.3,6.9,169,122,64,61,21,298,0.88,0.97,10,31.3,NA,60.8,0.4,2.8,0.2,34.1,41551,14,0
"2019","North Dakota","Nelson",0.622,2.527,8985,73,34.1,14.9,169,122,64,61,21,298,0.88,0.97,9.9,27.2,NA,97.7,0.1,0.7,0.4,0.6,36457,10.3,0
"2020","North Dakota","Oliver",0.581,0.59,15175,90,15.9,4.4,169,122,64,61,21,298,0.88,0.97,8.6,28.4,NA,96.2,0.1,0.9,0.1,1.7,50353,10.2,0
"2021","North Dakota","Pembina",0.793,0.944,33839,73,20.8,12.3,169,122,64,61,21,298,0.88,0.97,8.9,29.2,18.4,91.8,0.4,4.1,0.2,1.9,47188,8.4,0
"2022","North Dakota","Pierce",0.244,0.978,73208,87,22.8,7.7,169,122,64,61,21,298,0.88,0.97,8.7,26.7,NA,97.4,0.1,0.8,0.2,1.2,36065,12.3,0
"2023","North Dakota","Ramsey",0.268,0.979,301408,82,32.1,7.4,169,122,64,61,21,298,0.88,0.97,8.1,29.3,13.4,87.5,0.4,1.2,0.5,8.2,43813,12.6,0
"2024","North Dakota","Ransom",0.526,1.244,35929,82,19.4,8.4,169,122,64,61,21,298,0.88,0.97,8.8,28.1,11.6,96.6,0.2,1.1,0.3,0.9,49093,9.6,0
"2025","North Dakota","Renville",0.435,0.445,31870,124,22.6,11.4,169,122,64,61,21,298,0.88,0.97,9,26.5,NA,96.3,0.4,1,0.6,1,47264,8.8,0
"2026","North Dakota","Richland",0.182,0.612,130756,82,20,7.8,169,122,64,61,21,298,0.88,0.97,7.1,27.3,14.9,94.3,0.5,1.6,0.3,2.3,47623,9.3,0
"2027","North Dakota","Rolette",0.514,1.464,271943,101,65.6,5.6,169,122,64,61,21,298,0.88,0.97,14.1,37.6,23.5,23.6,0.9,2.5,0.6,70.3,32393,27.9,0
"2028","North Dakota","Sargent",1.22,0.988,17607,74,17.1,10.2,169,122,64,61,21,298,0.88,0.97,8.6,28.7,NA,97.4,0.1,1.1,0.1,0.6,51521,7.1,0
"2029","North Dakota","Sheridan",0.76,0.79,32706,98,34,11.8,169,122,64,61,21,298,0.88,0.97,9.9,28.2,NA,98.7,0.2,0.4,NA,0.6,32549,17.9,0
"2030","North Dakota","Sioux",NA,0.709,379741,99,69.5,5.5,169,122,64,61,21,298,0.88,0.97,12.7,36,NA,17,0.3,3.1,0.1,78.2,29137,37.8,0
"2031","North Dakota","Slope",NA,NA,NA,NA,NA,NA,169,122,64,61,21,298,0.88,0.97,8,28.1,NA,99.4,NA,0.1,NA,0.1,38040,11.6,0
"2032","North Dakota","Stark",0.178,0.709,144684,93,21.5,9.9,169,122,64,61,21,298,0.88,0.97,7.6,27.2,12.3,95.7,0.5,1.5,0.3,1.2,47189,10.2,0
"2033","North Dakota","Steele",1.088,1.114,7230,77,16.5,9.6,169,122,64,61,21,298,0.88,0.97,9.1,28.4,NA,97.3,0.1,0.8,0.1,0.8,53242,7.4,0
"2034","North Dakota","Stutsman",0.244,0.736,143291,84,21.8,13.2,169,122,64,61,21,298,0.88,0.97,7.7,29.4,17.9,95.4,0.5,1.3,0.5,1.5,45307,11.6,0
"2035","North Dakota","Towner",0.437,1.817,19152,74,20.1,17.3,169,122,64,61,21,298,0.88,0.97,9.1,27.6,NA,95.6,0.1,0.3,0.2,3,48023,10,0
"2036","North Dakota","Traill",0.625,0.767,44619,72,17.7,7.3,169,122,64,61,21,298,0.88,0.97,7.7,30.1,13.1,95,0.2,3,0.2,1.2,48646,8.6,0
"2037","North Dakota","Walsh",0.545,1.011,63999,78,28.7,8.9,169,122,64,61,21,298,0.88,0.97,8.3,28.4,13.6,87.6,0.2,9.6,0.3,1.4,47145,11,0
"2038","North Dakota","Ward",0.161,0.554,213572,84,20,8.2,169,122,64,61,21,298,0.88,0.97,6.9,25.7,9.8,89.6,2.1,3.1,0.7,2.7,45544,9.8,0
"2039","North Dakota","Wells",1.642,1.67,54091,75,24.7,9.3,169,122,64,61,21,298,0.88,0.97,8.3,28.5,NA,98.3,0.2,0.5,0.4,0.4,40631,12.3,0
"2040","North Dakota","Williams",0.256,0.705,146911,93,22.1,9.5,169,122,64,61,21,298,0.88,0.97,8.3,27.6,11.6,91.1,0.3,1.3,0.3,4.7,50303,9.9,0
"2041","Ohio","Adams",0.178,1.099,167738,100,40.3,11.1,185,123,70,66,20,315,0.81,0.93,10.8,29.3,13.5,96.6,0.6,0.8,0.1,0.7,34564,21.9,0
"2042","Ohio","Allen",0.152,0.58,220524,99,32.3,7.6,188,120,70,72,23,310,0.8,0.96,11.5,31.1,11.7,84,11.5,1.9,0.7,0.2,44360,14.7,1
"2043","Ohio","Ashland",0.237,0.49,153039,97,21.2,9.9,185,123,70,66,20,315,0.81,0.93,10.2,28.7,11.9,96.4,1.1,0.8,0.8,0.1,43151,12,0
"2044","Ohio","Ashtabula",0.208,0.775,197357,97,35.3,11.2,185,123,70,66,20,315,0.81,0.93,9.8,29.5,12.8,91.8,3.1,3.2,0.3,0.2,41899,15.6,0
"2045","Ohio","Athens",0.206,0.727,210904,95,34.1,9,188,120,70,72,23,310,0.8,0.96,8.3,29.4,13.9,92.2,2.6,1.3,2.1,0.3,35301,29.6,0
"2046","Ohio","Auglaize",0.302,0.386,156087,98,13.7,6.2,185,123,70,66,20,315,0.81,0.93,10,29.9,12,96.9,0.4,0.9,0.7,0.2,52152,7.8,0
"2047","Ohio","Belmont",0.264,0.765,184527,93,34.7,8.9,187,118,61,57,22,301,0.83,0.88,11.1,29.5,16.8,93.4,4.6,0.5,0.4,0.2,37941,16.1,1
"2048","Ohio","Brown",0.182,0.773,128658,94,26.8,9.4,185,123,70,66,20,315,0.81,0.93,9.8,29.3,9.8,97.1,1.1,0.6,0.2,0.2,44912,13.2,1
"2049","Ohio","Butler",0.165,0.493,189971,103,21.7,4.9,185,123,70,66,20,315,0.81,0.93,10,30.2,14.7,86.9,6.8,2.7,2.1,0.2,52856,11.9,1
"2050","Ohio","Carroll",0.175,0.492,108639,96,25.7,12.2,185,123,70,66,20,315,0.81,0.93,10.2,30.1,6.4,97.1,1,0.7,0.1,0.3,43889,12.5,1
"2051","Ohio","Champaign",0.203,0.504,153882,106,20.2,8,185,123,70,66,20,315,0.81,0.93,10.1,28.4,13.2,94.4,2.4,1,0.4,0.3,47225,11.8,0
"2052","Ohio","Clark",0.157,0.458,401609,103,31.2,5.5,185,123,70,66,20,315,0.81,0.93,11.4,30,11.8,86.9,8.6,1.8,0.6,0.3,45480,13.8,1
"2053","Ohio","Clermont",0.134,0.45,176140,101,18.9,6.4,185,123,70,66,20,315,0.81,0.93,9.4,30.7,12.1,95.4,1.4,1.3,0.8,0.2,60735,8.8,1
"2054","Ohio","Clinton",0.186,0.579,180933,99,22.4,6.3,185,123,70,66,20,315,0.81,0.93,10.1,29.7,14.3,94.4,2.4,1.2,0.6,0.2,49440,10.9,0
"2055","Ohio","Columbiana",0.212,0.769,195008,98,32.3,8.1,187,118,61,57,22,301,0.83,0.88,10.7,31.7,5.9,95,2.3,1.3,0.3,0.2,40700,14.5,0
"2056","Ohio","Coshocton",0.165,0.584,244597,95,37.1,7,185,123,70,66,20,315,0.81,0.93,10,30.3,8.7,96.1,1.2,0.9,0.5,0.2,41451,13.2,0
"2057","Ohio","Crawford",0.136,0.641,185075,94,28.7,10.1,185,123,70,66,20,315,0.81,0.93,11.1,29.2,14.6,96.7,0.8,1.1,0.4,0.2,42146,12.6,0
"2058","Ohio","Cuyahoga",0.233,0.77,222065,90,37.9,6.7,185,123,70,66,20,315,0.81,0.93,10.8,28.3,10.4,63.2,28.7,4.4,2.3,0.2,44324,15.9,1
"2059","Ohio","Darke",0.153,0.327,185757,92,16.3,6.9,185,123,70,66,20,315,0.81,0.93,10.1,28.2,12.5,96.9,0.6,1.1,0.4,0.2,44662,9.8,0
"2060","Ohio","Defiance",0.129,0.544,220705,100,19.4,8.1,188,120,70,72,23,310,0.8,0.96,10.4,28.6,12.8,88.6,1.8,8.3,0.3,0.2,49614,9.8,0
"2061","Ohio","Delaware",0.106,0.218,198570,100,9.3,2.7,185,123,70,66,20,315,0.81,0.93,8.3,27.1,14.3,88.6,4,1.9,4.1,0.1,88645,4.9,1
"2062","Ohio","Erie",0.156,0.532,212638,103,26.6,8.1,185,123,70,66,20,315,0.81,0.93,11.9,30.6,12.1,86.5,8.5,2.5,0.6,0.2,47093,12,1
"2063","Ohio","Fairfield",0.106,0.33,351892,100,16.8,5.3,185,123,70,66,20,315,0.81,0.93,9.6,30.4,9.9,89.9,6.4,1.3,1,0.2,58019,8.9,1
"2064","Ohio","Fayette",0.212,0.565,269622,96,23.5,7.8,185,123,70,66,20,315,0.81,0.93,11.2,29.3,14.2,93.9,2,2,0.6,0.2,44703,13.1,0
"2065","Ohio","Franklin",0.225,0.68,238265,108,30.8,5.2,185,123,70,66,20,315,0.81,0.93,9.5,30.2,13.3,70.6,19.3,4,4,0.3,51246,15.1,1
"2066","Ohio","Fulton",0.141,0.518,115920,97,15.9,8.7,188,120,70,72,23,310,0.8,0.96,10.4,29.5,9.3,91.1,0.5,6.9,0.5,0.2,51772,7.8,1
"2067","Ohio","Gallia",0.227,1.132,210100,99,38.2,6.5,188,120,70,72,23,310,0.8,0.96,10.4,29.1,13.2,94.3,2.8,0.7,0.5,0.4,38997,20.3,0
"2068","Ohio","Geauga",0.116,0.327,98676,96,7,4.1,185,123,70,66,20,315,0.81,0.93,9.8,27.2,6.3,96.3,1.6,0.8,0.5,0.1,62223,6.9,1
"2069","Ohio","Greene",0.139,0.44,181921,103,17,4.4,185,123,70,66,20,315,0.81,0.93,9.7,28.6,11.3,87.1,6.7,1.9,2.3,0.3,58153,10.7,1
"2070","Ohio","Guernsey",0.272,0.896,219521,94,36.8,8.9,185,123,70,66,20,315,0.81,0.93,11.3,30.2,14.3,95.4,1.6,0.9,0.3,0.3,37325,17.1,0
"2071","Ohio","Hamilton",0.182,0.656,196230,103,31.1,5.9,185,123,70,66,20,315,0.81,0.93,9.8,26.6,11.7,70.1,24.7,1.9,1.8,0.2,50285,13.6,1
"2072","Ohio","Hancock",0.175,0.525,167529,105,18,6.7,188,120,70,72,23,310,0.8,0.96,8.8,29.8,14,91.7,1.5,3.8,2,0.2,51823,9.8,0
"2073","Ohio","Hardin",0.126,0.47,151753,96,24,7.3,188,120,70,72,23,310,0.8,0.96,9.9,29.6,13.4,96.4,1,1,0.5,0.2,42670,14.7,0
"2074","Ohio","Harrison",0.388,0.78,90412,92,35.4,10.8,187,118,61,57,22,301,0.83,0.88,11.7,30.2,10.6,95.8,2.4,0.5,0.1,0.1,35655,17.7,0
"2075","Ohio","Henry",0.173,0.416,118238,82,19.5,7.7,188,120,70,72,23,310,0.8,0.96,10.5,29.9,6.1,91.3,0.9,6.4,0.6,0.2,50459,8.6,0
"2076","Ohio","Highland",0.141,0.826,197794,96,26.7,7,185,123,70,66,20,315,0.81,0.93,10,28.8,14.2,95.8,1.7,0.8,0.5,0.2,43895,12.9,0
"2077","Ohio","Hocking",0.277,0.414,352372,94,35.1,10.3,185,123,70,66,20,315,0.81,0.93,10.5,30.3,12.6,96.3,1.2,0.6,0.4,0.3,40564,15.6,0
"2078","Ohio","Holmes",0.242,0.338,88372,98,20.2,13.8,185,123,70,66,20,315,0.81,0.93,8.8,28.1,6.9,98.3,0.4,0.8,NA,0.1,43956,10.8,0
